node,x,y,m1,m2
UE1,1513.66,460.347,10,5
UE1,1664.69,728.116,10,5
UE1,2014.37,679.8,10,5
UE1,1028.59,724.039,10,5
UE1,1007.82,815.919,10,5
UE1,1540.62,433.876,10,5
UE1,941.708,729.295,10,5
UE1,1413.65,1344.72,10,5
UE1,1698.35,506.143,10,5
UE1,1070.9,1059.28,10,5
UE1,2018.74,625.527,10,5
UE1,1902.34,863.185,10,5
UE1,1592.1,530.971,10,5
UE1,1710.55,856.722,10,5
UE1,1857.52,815.821,10,5
UE1,1674.25,403.314,10,5
UE1,1864.62,551.559,10,5
UE1,1866.32,488.515,10,5
UE1,1194.94,648.358,10,5
UE1,1316,797.077,10,5
UE1,1688.91,1132.39,10,5
UE1,1293.56,432.592,10,5
UE1,1288.06,1389.21,10,5
UE1,1322.27,991.496,10,5
UE1,985.058,981.318,10,5
UE1,1621.86,523.864,10,5
UE1,1713.45,394.641,10,5
UE1,1836.32,565.951,10,5
UE1,1770.84,1332.81,10,5
UE1,1493.24,646.436,10,5
UE1,1442.04,1290.95,10,5
UE1,1664.46,706.339,10,5
UE1,1496.18,1365.52,10,5
UE1,2029.9,833.09,10,5
UE1,1703.74,1240.05,10,5
UE1,1818.26,792.672,10,5
UE1,1814.79,526.921,10,5
UE1,1743.45,883.536,10,5
UE1,1200.78,645.056,10,5
UE1,1434.29,998.873,10,5
UE1,1502.95,1070.98,10,5
UE1,1356.16,900.371,10,5
UE1,1807.08,722.623,10,5
UE1,1418.62,704.754,10,5
UE1,1559.69,1235.37,10,5
UE1,1521.28,1270.98,10,5
UE1,1696,834.809,10,5
UE1,1342.78,639.832,10,5
UE1,1816.7,528.648,10,5
UE1,1602.5,918.96,10,5
UE1,1540.87,973.379,10,5
UE1,1406.67,973.365,10,5
UE1,1356.74,542.371,10,5
UE1,1516.51,1173.19,10,5
UE1,1600.4,444.619,10,5
UE1,1435.27,951.788,10,5
UE1,1306.85,381.968,10,5
UE1,1867.54,1131.68,10,5
UE1,1772.62,1293.78,10,5
UE1,1427.02,515.434,10,5
UE1,1681.48,1400.28,10,5
UE1,1673,700.083,10,5
UE1,1870.16,1064.49,10,5
UE1,1045.66,1197.59,10,5
UE1,1676.27,1221.64,10,5
UE1,1848.13,842.212,10,5
UE1,1158.28,832.189,10,5
UE1,1267.1,977.824,10,5
UE1,1429.76,398.599,10,5
UE1,1087.2,905.047,10,5
UE1,1558.19,1389.76,10,5
UE1,970.815,698.46,10,5
UE1,1224.26,490.889,10,5
UE1,998.586,728.336,10,5
UE1,1237.57,1000.73,10,5
UE1,1659.94,1291.06,10,5
UE1,1528.65,1016.89,10,5
UE1,1586.46,563.112,10,5
UE1,1297.25,710.828,10,5
UE1,1510.99,1375.15,10,5
UE1,1363.29,620.487,10,5
UE1,1647.13,1064.64,10,5
UE1,1125.92,635.936,10,5
UE1,1257.1,1080.24,10,5
UE1,1513.71,1403.25,10,5
UE1,1687.88,514.205,10,5
UE1,1400.81,524.991,10,5
UE1,1221.48,1067.99,10,5
UE1,2051.94,955.039,10,5
UE1,1699.37,1196.49,10,5
UE1,1600.16,1194.51,10,5
UE1,1836.81,1027.83,10,5
UE1,1017.09,1102.28,10,5
UE1,1479.52,765.137,10,5
UE1,2025.89,1075.12,10,5
UE1,1686.22,409.52,10,5
UE1,1669.17,1404.71,10,5
UE1,1939.78,603.807,10,5
UE1,1191.79,793.387,10,5
UE1,1905.28,1174.44,10,5
UE1,1772.23,1350.94,10,5
UE1,1464.73,1403.75,10,5
UE1,1328.63,1302.12,10,5
UE1,1544.44,1196.25,10,5
UE1,1209.72,649.426,10,5
UE1,1609.94,359.942,10,5
UE1,1490.73,331.826,10,5
UE1,1534.61,1104.13,10,5
UE1,1400,313.142,10,5
UE1,1637.58,1356.59,10,5
UE1,1565.24,824.399,10,5
UE1,1305.68,851.174,10,5
UE1,1872.42,814.665,10,5
UE1,1837.22,626.44,10,5
UE1,1492.51,823.046,10,5
UE1,1338.61,1386.97,10,5
UE1,1897.15,700.666,10,5
UE1,1531.07,580.677,10,5
UE1,1615.96,1429.38,10,5
UE1,1043.74,609.477,10,5
UE1,1233.24,1091.7,10,5
UE1,1348.21,716.187,10,5
UE1,1593.62,1389.2,10,5
UE1,1292.27,1386.37,10,5
UE1,1618.52,468.452,10,5
UE1,1424.17,385.778,10,5
UE1,1224.69,804.861,10,5
UE1,1677.37,492.645,10,5
UE1,1245.63,445.372,10,5
UE1,1853.41,929.037,10,5
UE1,1454.91,539.156,10,5
UE1,1400.96,1326.1,10,5
UE1,1596.1,778.156,10,5
UE1,1655.5,770.133,10,5
UE1,1886.96,984.357,10,5
UE1,1833.02,682.963,10,5
UE1,1771.07,537.918,10,5
UE1,1349.85,794.828,10,5
UE1,1070.75,1196.75,10,5
UE1,1748.55,905.315,10,5
UE1,1100.36,1167.04,10,5
UE1,1949.23,537.658,10,5
UE1,1987.46,827.577,10,5
UE1,1061.28,1024.21,10,5
UE1,1126.67,1002.51,10,5
UE1,1730.94,925.939,10,5
UE1,1597.83,552.288,10,5
UE1,1750.88,460.977,10,5
UE1,1144.95,1218.79,10,5
UE1,1575.88,498.405,10,5
UE1,1511.51,1349.2,10,5
UE2,-148.347,-751.352,10,5
UE2,1355.21,-270.699,10,5
UE2,370.774,-735.192,10,5
UE2,-652.578,-821.205,10,5
UE2,-1289.31,200.556,10,5
UE2,-722.399,1066.9,10,5
UE2,-113.795,956.992,10,5
UE2,2413.18,-251.414,10,5
UE2,1163.52,-1299.22,10,5
UE2,1781.07,-1705.97,10,5
UE2,557.858,-2225.59,10,5
UE2,-1237.68,-1681.27,10,5
UE2,-1424.51,-787.711,10,5
UE2,-1937.55,286.147,10,5
UE2,-1807.48,1207.16,10,5
UE2,-1492.46,1585.98,10,5
UE2,638.319,1567.41,10,5
UE2,431.89,2210.93,10,5
UE2,1669.81,618.857,10,5
UE3,360.472,647.308,10,5
UE3,1147.26,118.663,10,5
UE3,348.027,-892.36,10,5
UE3,205.43,-1231.15,10,5
UE3,-771.125,117.693,10,5
UE3,-282.582,1334.88,10,5
UE3,173.68,1091.05,10,5
UE3,1880.85,-703.845,10,5
UE3,2122.94,-1169.97,10,5
UE3,1580.1,-2223.02,10,5
UE3,30.8735,-1604.16,10,5
UE3,-1113.89,-2409.71,10,5
UE3,-1506.6,-957.176,10,5
UE3,-1475.83,199.416,10,5
UE3,-1838.81,1105.13,10,5
UE3,-1453.49,1562.15,10,5
UE3,-286.762,1835.01,10,5
UE3,644.368,1958.37,10,5
UE3,1618.37,1379.97,10,5
UE4,515.139,205.46,10,5
UE4,1164.41,-437.669,10,5
UE4,769.747,-540.582,10,5
UE4,-257.796,-435.124,10,5
UE4,-1208.88,2.48312,10,5
UE4,-450.435,1180.26,10,5
UE4,374.088,1265.85,10,5
UE4,1729.71,-195.736,10,5
UE4,1194.68,-772.528,10,5
UE4,1155.8,-2097.43,10,5
UE4,212.691,-1779.95,10,5
UE4,-1118.92,-1696.9,10,5
UE4,-1411.8,-483.159,10,5
UE4,-1644.05,-482.659,10,5
UE4,-1140.87,944.439,10,5
UE4,-1035.99,1925.54,10,5
UE4,9.48906,1123.87,10,5
UE4,778.564,1825.53,10,5
UE4,1699.18,1323.97,10,5
